Getting Started/Hello World  #1,  This task consists of performing the hello world task that Google Summer of Code students do. It is a necessary step to be able to build RTEMS itself and perform some of the other GCI tasks. instructions at <a href=http://www.rtems.org/wiki/index.php/GoogleCodeInProjects#Run_and_Modify_GSOC_Hello_World_Procedure>http://www.rtems.org/wiki/index.php/GoogleCodeInProjects#Run_and_Modify_GSOC_Hello_World_Procedure</a>. This task can only be performed once per GCI student.,72,gedare,Code,"C, POSIX, C99, libc, newlib"
Getting Started/Hello World  #2,  This task consists of performing the hello world task that Google Summer of Code students do. It is a necessary step to be able to build RTEMS itself and perform some of the other GCI tasks. instructions at <a href=http://www.rtems.org/wiki/index.php/GoogleCodeInProjects#Run_and_Modify_GSOC_Hello_World_Procedure>http://www.rtems.org/wiki/index.php/GoogleCodeInProjects#Run_and_Modify_GSOC_Hello_World_Procedure</a>. This task can only be performed once per GCI student.,72,crempel2,Code,"C, POSIX, C99, libc, newlib"
Getting Started/Hello World  #3,  This task consists of performing the hello world task that Google Summer of Code students do. It is a necessary step to be able to build RTEMS itself and perform some of the other GCI tasks. instructions at <a href=http://www.rtems.org/wiki/index.php/GoogleCodeInProjects#Run_and_Modify_GSOC_Hello_World_Procedure>http://www.rtems.org/wiki/index.php/GoogleCodeInProjects#Run_and_Modify_GSOC_Hello_World_Procedure</a>. This task can only be performed once per GCI student.,72,hiddenpearls,Code,"C, POSIX, C99, libc, newlib"
Getting Started/Hello World  #4,  This task consists of performing the hello world task that Google Summer of Code students do. It is a necessary step to be able to build RTEMS itself and perform some of the other GCI tasks. instructions at <a href=http://www.rtems.org/wiki/index.php/GoogleCodeInProjects#Run_and_Modify_GSOC_Hello_World_Procedure>http://www.rtems.org/wiki/index.php/GoogleCodeInProjects#Run_and_Modify_GSOC_Hello_World_Procedure</a>. This task can only be performed once per GCI student.,72,vipulnayyar,Code,"C, POSIX, C99, libc, newlib"
Getting Started/Hello World  #5,  This task consists of performing the hello world task that Google Summer of Code students do. It is a necessary step to be able to build RTEMS itself and perform some of the other GCI tasks. instructions at <a href=http://www.rtems.org/wiki/index.php/GoogleCodeInProjects#Run_and_Modify_GSOC_Hello_World_Procedure>http://www.rtems.org/wiki/index.php/GoogleCodeInProjects#Run_and_Modify_GSOC_Hello_World_Procedure</a>. This task can only be performed once per GCI student.,72,joel_sherrill,Code,"C, POSIX, C99, libc, newlib"
