cpukit/libmisc Doxygen Enhancement Task #1,  This task consists of editing the files listed in <a href=http://rtems.org/ftp/pub/rtems/people/joel/Doxygen_Tasks/libmisc_Add_Doxygen_Headers_Task_00.txt>http://rtems.org/ftp/pub/rtems/people/joel/Doxygen_Tasks/libmisc_Add_Doxygen_Headers_Task_00.txt></a> per the instructions at <a href=http://www.rtems.org/wiki/index.php/GoogleCodeInProjects#Add_Doxygen_File_Headers>http://www.rtems.org/wiki/index.php/GoogleCodeInProjects#Add_Doxygen_File_Headers</a>. A patch generated using git diff will need to be submitted to fulfill this task. This patch will be reviewed by the mentors and suggestions are likely to be made.,72,jenniferaverettoarcorp,Code,"C, Doxygen"
cpukit/libmisc Doxygen Enhancement Task #2,  This task consists of editing the files listed in <a href=http://rtems.org/ftp/pub/rtems/people/joel/Doxygen_Tasks/libmisc_Add_Doxygen_Headers_Task_01.txt>http://rtems.org/ftp/pub/rtems/people/joel/Doxygen_Tasks/libmisc_Add_Doxygen_Headers_Task_01.txt></a> per the instructions at <a href=http://www.rtems.org/wiki/index.php/GoogleCodeInProjects#Add_Doxygen_File_Headers>http://www.rtems.org/wiki/index.php/GoogleCodeInProjects#Add_Doxygen_File_Headers</a>. A patch generated using git diff will need to be submitted to fulfill this task. This patch will be reviewed by the mentors and suggestions are likely to be made.,72,chrisjohns,Code,"C, Doxygen"
